-1.00000,32.21
0.00000,32.82
1.00000,33.03
2.00000,33.20
3.00000,33.40
4.00000,33.39
5.00000,33.45
10.00000,32.97
18.00000,34.55
19.00000,34.47
20.00000,34.41
21.00000,34.40
22.00000,34.50
23.00000,34.42
24.00000,34.54
25.00000,34.59
26.00000,34.64
27.00000,34.61
28.00000,34.51
29.00000,34.64
30.00000,34.61
31.00000,34.55
32.00000,34.81
33.00000,34.93
34.00000,35.00
35.00000,34.76
36.00000,35.02
37.00000,35.37
38.00000,35.28
39.00000,35.12
40.00000,34.79
41.00000,34.32
42.00000,34.06
43.00000,34.00
44.00000,33.91
45.00000,34.31
46.00000,34.49
47.00000,34.40
48.00000,34.45
49.00000,34.67
50.00000,34.80
51.00000,34.65
52.00000,34.54
53.00000,34.60
54.00000,34.59
55.00000,34.59
56.00000,34.58
57.00000,34.77
58.00000,34.98
59.00000,34.97
60.00000,35.15
61.00000,35.19
62.00000,35.22
63.00000,35.12
64.00000,35.11
65.00000,35.36
66.00000,35.93
67.00000,36.37
68.00000,36.34
69.00000,36.71
70.00000,36.47
71.00000,36.04
72.00000,36.13
73.00000,36.20
74.00000,36.17
75.00000,36.16
76.00000,36.18
77.00000,36.21
78.00000,36.05
79.00000,35.75
80.00000,35.82
81.00000,35.88
82.00000,35.84
83.00000,35.90
84.00000,36.16
85.00000,36.40
86.00000,36.47
87.00000,36.33
88.00000,36.32
89.00000,36.37
90.00000,36.40
91.00000,36.34
92.00000,36.28
93.00000,36.54
94.00000,36.90
95.00000,36.82
96.00000,37.16
97.00000,37.17
98.00000,37.19
99.00000,37.03
100.00000,36.67
101.00000,36.72
102.00000,36.65
103.00000,37.12
104.00000,37.12
105.00000,37.07
106.00000,37.16
107.00000,37.26
108.00000,37.47
109.00000,37.59
110.00000,37.61
111.00000,37.69
112.00000,37.69
113.00000,37.71
114.00000,37.63
115.00000,37.71
116.00000,37.76
117.00000,37.71
118.00000,37.63
119.00000,37.64
120.00000,37.45
121.00000,37.19
122.00000,36.93
123.00000,37.06
124.00000,37.17
125.00000,37.24
126.00000,37.37
127.00000,37.56
128.00000,37.74
129.00000,38.02
130.00000,38.05
131.00000,38.09
132.00000,37.88
133.00000,37.86
